id_artigo,loja,qtd_disponivel,distrito
903,"Nosso Shopping",0,"Vila Real"
903,"Palácio do Gelo",29,Viseu
903,"Santa Catarina",20,Porto
903,"Vasgo da Gama",9,Lisboa
904,Aeroporto,2,Lisboa
904,Amoreiras,26,Lisboa
904,"Braga Parque",11,Braga
904,"CC Setúbal",26,Setúbal
904,Colombo,6,Lisboa
904,"Estação Viana",14,"Viana do Castelo"
904,"Évora Plaza",14,Évora
904,"Fórum Algarve",26,Faro
904,"Fórum Aveiro",23,Aveiro
904,"Fórum Coimbra",18,Coimbra
904,"Gaia Shopping",6,Porto
904,"Leiria Shopping",14,Leiria
904,"Norte Shopping",4,Porto
904,"Nosso Shopping",21,"Vila Real"
904,"Palácio do Gelo",9,Viseu
904,"Santa Catarina",16,Porto
904,"Vasgo da Gama",0,Lisboa
905,Aeroporto,24,Lisboa
905,Amoreiras,12,Lisboa
905,"Braga Parque",25,Braga
905,"CC Setúbal",18,Setúbal
905,Colombo,24,Lisboa
905,"Estação Viana",1,"Viana do Castelo"
905,"Évora Plaza",1,Évora
905,"Fórum Algarve",14,Faro
905,"Fórum Aveiro",20,Aveiro
905,"Fórum Coimbra",8,Coimbra
905,"Gaia Shopping",30,Porto
905,"Leiria Shopping",3,Leiria
905,"Norte Shopping",27,Porto
905,"Nosso Shopping",12,"Vila Real"
905,"Palácio do Gelo",28,Viseu
905,"Santa Catarina",9,Porto
905,"Vasgo da Gama",21,Lisboa
906,Aeroporto,24,Lisboa
906,Amoreiras,16,Lisboa
906,"Braga Parque",25,Braga
906,"CC Setúbal",0,Setúbal
906,Colombo,22,Lisboa
906,"Estação Viana",3,"Viana do Castelo"
906,"Évora Plaza",3,Évora
906,"Fórum Algarve",2,Faro
906,"Fórum Aveiro",9,Aveiro
906,"Fórum Coimbra",3,Coimbra
906,"Gaia Shopping",9,Porto
906,"Leiria Shopping",12,Leiria
906,"Norte Shopping",17,Porto
906,"Nosso Shopping",20,"Vila Real"
906,"Palácio do Gelo",0,Viseu
906,"Santa Catarina",27,Porto
906,"Vasgo da Gama",19,Lisboa
907,Aeroporto,0,Lisboa
907,Amoreiras,9,Lisboa
907,"Braga Parque",7,Braga
907,"CC Setúbal",13,Setúbal
907,Colombo,0,Lisboa
907,"Estação Viana",0,"Viana do Castelo"
907,"Évora Plaza",23,Évora
907,"Fórum Algarve",30,Faro
907,"Fórum Aveiro",8,Aveiro
907,"Fórum Coimbra",31,Coimbra
907,"Gaia Shopping",13,Porto
907,"Leiria Shopping",29,Leiria
907,"Norte Shopping",20,Porto
907,"Nosso Shopping",14,"Vila Real"
907,"Palácio do Gelo",28,Viseu
907,"Santa Catarina",3,Porto
907,"Vasgo da Gama",20,Lisboa
908,Aeroporto,11,Lisboa
908,Amoreiras,5,Lisboa
908,"Braga Parque",9,Braga
908,"CC Setúbal",6,Setúbal
908,Colombo,1,Lisboa
908,"Estação Viana",31,"Viana do Castelo"
908,"Évora Plaza",0,Évora
908,"Fórum Algarve",26,Faro
908,"Fórum Aveiro",29,Aveiro
908,"Fórum Coimbra",17,Coimbra
908,"Gaia Shopping",0,Porto
908,"Leiria Shopping",1,Leiria
908,"Norte Shopping",27,Porto
908,"Nosso Shopping",12,"Vila Real"
908,"Palácio do Gelo",0,Viseu
908,"Santa Catarina",10,Porto
908,"Vasgo da Gama",30,Lisboa
909,Aeroporto,14,Lisboa
909,Amoreiras,18,Lisboa
909,"Braga Parque",14,Braga
909,"CC Setúbal",14,Setúbal
909,Colombo,14,Lisboa
909,"Estação Viana",26,"Viana do Castelo"
909,"Évora Plaza",24,Évora
909,"Fórum Algarve",11,Faro
909,"Fórum Aveiro",26,Aveiro
909,"Fórum Coimbra",17,Coimbra
909,"Gaia Shopping",0,Porto
909,"Leiria Shopping",10,Leiria
909,"Norte Shopping",2,Porto
909,"Nosso Shopping",5,"Vila Real"
909,"Palácio do Gelo",29,Viseu
909,"Santa Catarina",6,Porto
909,"Vasgo da Gama",9,Lisboa
910,Aeroporto,23,Lisboa
910,Amoreiras,7,Lisboa
910,"Braga Parque",22,Braga
910,"CC Setúbal",0,Setúbal
910,Colombo,28,Lisboa
910,"Estação Viana",0,"Viana do Castelo"
910,"Évora Plaza",29,Évora
910,"Fórum Algarve",13,Faro
910,"Fórum Aveiro",0,Aveiro
910,"Fórum Coimbra",2,Coimbra
910,"Gaia Shopping",25,Porto
910,"Leiria Shopping",28,Leiria
910,"Norte Shopping",31,Porto
910,"Nosso Shopping",14,"Vila Real"
910,"Palácio do Gelo",0,Viseu
910,"Santa Catarina",30,Porto
910,"Vasgo da Gama",12,Lisboa
911,Aeroporto,17,Lisboa
911,Amoreiras,2,Lisboa
911,"Braga Parque",14,Braga
911,"CC Setúbal",18,Setúbal
911,Colombo,26,Lisboa
911,"Estação Viana",19,"Viana do Castelo"
911,"Évora Plaza",23,Évora
911,"Fórum Algarve",4,Faro
911,"Fórum Aveiro",2,Aveiro
911,"Fórum Coimbra",3,Coimbra
911,"Gaia Shopping",18,Porto
911,"Leiria Shopping",27,Leiria
911,"Norte Shopping",0,Porto
911,"Nosso Shopping",24,"Vila Real"
911,"Palácio do Gelo",25,Viseu
911,"Santa Catarina",25,Porto
911,"Vasgo da Gama",6,Lisboa
912,Aeroporto,18,Lisboa
912,Amoreiras,28,Lisboa
912,"Braga Parque",1,Braga
912,"CC Setúbal",19,Setúbal
912,Colombo,22,Lisboa
912,"Estação Viana",2,"Viana do Castelo"
912,"Évora Plaza",0,Évora
912,"Fórum Algarve",16,Faro
912,"Fórum Aveiro",27,Aveiro
912,"Fórum Coimbra",14,Coimbra
912,"Gaia Shopping",22,Porto
912,"Leiria Shopping",7,Leiria
912,"Norte Shopping",0,Porto
912,"Nosso Shopping",0,"Vila Real"
912,"Palácio do Gelo",26,Viseu
912,"Santa Catarina",0,Porto
912,"Vasgo da Gama",16,Lisboa
913,Aeroporto,8,Lisboa
913,Amoreiras,9,Lisboa
913,"Braga Parque",6,Braga
913,"CC Setúbal",0,Setúbal
913,Colombo,15,Lisboa
913,"Estação Viana",18,"Viana do Castelo"
913,"Évora Plaza",15,Évora
913,"Fórum Algarve",29,Faro
913,"Fórum Aveiro",26,Aveiro
913,"Fórum Coimbra",23,Coimbra
913,"Gaia Shopping",18,Porto
913,"Leiria Shopping",13,Leiria
913,"Norte Shopping",28,Porto
913,"Nosso Shopping",8,"Vila Real"
913,"Palácio do Gelo",24,Viseu
913,"Santa Catarina",25,Porto
913,"Vasgo da Gama",0,Lisboa
914,Aeroporto,20,Lisboa
914,Amoreiras,14,Lisboa
914,"Braga Parque",22,Braga
914,"CC Setúbal",24,Setúbal
914,Colombo,6,Lisboa
914,"Estação Viana",27,"Viana do Castelo"
914,"Évora Plaza",14,Évora
914,"Fórum Algarve",14,Faro
914,"Fórum Aveiro",29,Aveiro
914,"Fórum Coimbra",11,Coimbra
914,"Gaia Shopping",8,Porto
914,"Leiria Shopping",6,Leiria
914,"Norte Shopping",23,Porto
914,"Nosso Shopping",13,"Vila Real"
914,"Palácio do Gelo",16,Viseu
914,"Santa Catarina",11,Porto
914,"Vasgo da Gama",12,Lisboa
915,Aeroporto,15,Lisboa
915,Amoreiras,13,Lisboa
915,"Braga Parque",16,Braga
915,"CC Setúbal",7,Setúbal
915,Colombo,2,Lisboa
915,"Estação Viana",10,"Viana do Castelo"
915,"Évora Plaza",25,Évora
915,"Fórum Algarve",15,Faro
915,"Fórum Aveiro",10,Aveiro
915,"Fórum Coimbra",28,Coimbra
915,"Gaia Shopping",14,Porto
915,"Leiria Shopping",4,Leiria
915,"Norte Shopping",16,Porto
915,"Nosso Shopping",28,"Vila Real"
915,"Palácio do Gelo",30,Viseu
915,"Santa Catarina",17,Porto
915,"Vasgo da Gama",7,Lisboa
916,Aeroporto,1,Lisboa
916,Amoreiras,31,Lisboa
916,"Braga Parque",1,Braga
916,"CC Setúbal",28,Setúbal
916,Colombo,27,Lisboa
916,"Estação Viana",4,"Viana do Castelo"
916,"Évora Plaza",13,Évora
916,"Fórum Algarve",0,Faro
916,"Fórum Aveiro",31,Aveiro
916,"Fórum Coimbra",25,Coimbra
916,"Gaia Shopping",0,Porto
916,"Leiria Shopping",13,Leiria
916,"Norte Shopping",28,Porto
916,"Nosso Shopping",12,"Vila Real"
916,"Palácio do Gelo",10,Viseu
916,"Santa Catarina",23,Porto
916,"Vasgo da Gama",15,Lisboa
917,Aeroporto,24,Lisboa
917,Amoreiras,17,Lisboa
917,"Braga Parque",17,Braga
917,"CC Setúbal",0,Setúbal
917,Colombo,19,Lisboa
917,"Estação Viana",8,"Viana do Castelo"
917,"Évora Plaza",18,Évora
917,"Fórum Algarve",8,Faro
917,"Fórum Aveiro",6,Aveiro
917,"Fórum Coimbra",24,Coimbra
917,"Gaia Shopping",2,Porto
917,"Leiria Shopping",10,Leiria
917,"Norte Shopping",11,Porto
917,"Nosso Shopping",10,"Vila Real"
917,"Palácio do Gelo",8,Viseu
917,"Santa Catarina",28,Porto
917,"Vasgo da Gama",25,Lisboa
918,Aeroporto,4,Lisboa
918,Amoreiras,5,Lisboa
918,"Braga Parque",13,Braga
918,"CC Setúbal",14,Setúbal
918,Colombo,30,Lisboa
918,"Estação Viana",15,"Viana do Castelo"
918,"Évora Plaza",12,Évora
918,"Fórum Algarve",14,Faro
918,"Fórum Aveiro",30,Aveiro
918,"Fórum Coimbra",0,Coimbra
918,"Gaia Shopping",24,Porto
918,"Leiria Shopping",16,Leiria
918,"Norte Shopping",7,Porto
918,"Nosso Shopping",26,"Vila Real"
918,"Palácio do Gelo",4,Viseu
918,"Santa Catarina",4,Porto
918,"Vasgo da Gama",14,Lisboa
919,Aeroporto,0,Lisboa
919,Amoreiras,16,Lisboa
919,"Braga Parque",5,Braga
919,"CC Setúbal",25,Setúbal
919,Colombo,25,Lisboa
919,"Estação Viana",29,"Viana do Castelo"
919,"Évora Plaza",13,Évora
919,"Fórum Algarve",31,Faro
919,"Fórum Aveiro",29,Aveiro
919,"Fórum Coimbra",9,Coimbra
919,"Gaia Shopping",24,Porto
919,"Leiria Shopping",1,Leiria
919,"Norte Shopping",17,Porto
919,"Nosso Shopping",0,"Vila Real"
919,"Palácio do Gelo",28,Viseu
919,"Santa Catarina",2,Porto
919,"Vasgo da Gama",8,Lisboa
920,Aeroporto,22,Lisboa
920,Amoreiras,21,Lisboa
920,"Braga Parque",23,Braga
920,"CC Setúbal",0,Setúbal
920,Colombo,26,Lisboa
920,"Estação Viana",17,"Viana do Castelo"
920,"Évora Plaza",2,Évora
920,"Fórum Algarve",13,Faro
920,"Fórum Aveiro",14,Aveiro
920,"Fórum Coimbra",31,Coimbra
920,"Gaia Shopping",24,Porto
920,"Leiria Shopping",6,Leiria
920,"Norte Shopping",20,Porto
920,"Nosso Shopping",14,"Vila Real"
920,"Palácio do Gelo",0,Viseu
920,"Santa Catarina",7,Porto
920,"Vasgo da Gama",0,Lisboa
921,Aeroporto,22,Lisboa
921,Amoreiras,10,Lisboa
921,"Braga Parque",12,Braga
921,"CC Setúbal",19,Setúbal
921,Colombo,5,Lisboa
921,"Estação Viana",3,"Viana do Castelo"
921,"Évora Plaza",6,Évora
921,"Fórum Algarve",30,Faro
921,"Fórum Aveiro",13,Aveiro
921,"Fórum Coimbra",23,Coimbra
921,"Gaia Shopping",0,Porto
921,"Leiria Shopping",0,Leiria
921,"Norte Shopping",19,Porto
921,"Nosso Shopping",27,"Vila Real"
921,"Palácio do Gelo",9,Viseu
921,"Santa Catarina",26,Porto
921,"Vasgo da Gama",3,Lisboa
922,Aeroporto,1,Lisboa
922,Amoreiras,29,Lisboa
922,"Braga Parque",5,Braga
922,"CC Setúbal",17,Setúbal
922,Colombo,7,Lisboa
922,"Estação Viana",21,"Viana do Castelo"
922,"Évora Plaza",11,Évora
922,"Fórum Algarve",4,Faro
922,"Fórum Aveiro",26,Aveiro
922,"Fórum Coimbra",20,Coimbra
922,"Gaia Shopping",14,Porto
922,"Leiria Shopping",1,Leiria
922,"Norte Shopping",0,Porto
922,"Nosso Shopping",30,"Vila Real"
922,"Palácio do Gelo",14,Viseu
922,"Santa Catarina",29,Porto
922,"Vasgo da Gama",8,Lisboa
923,Aeroporto,20,Lisboa
923,Amoreiras,24,Lisboa
923,"Braga Parque",24,Braga
923,"CC Setúbal",22,Setúbal
923,Colombo,16,Lisboa
923,"Estação Viana",13,"Viana do Castelo"
923,"Évora Plaza",25,Évora
923,"Fórum Algarve",31,Faro
923,"Fórum Aveiro",0,Aveiro
923,"Fórum Coimbra",24,Coimbra
923,"Gaia Shopping",9,Porto
923,"Leiria Shopping",1,Leiria
923,"Norte Shopping",6,Porto
923,"Nosso Shopping",20,"Vila Real"
923,"Palácio do Gelo",14,Viseu
923,"Santa Catarina",7,Porto
923,"Vasgo da Gama",19,Lisboa
924,Aeroporto,0,Lisboa
924,Amoreiras,27,Lisboa
924,"Braga Parque",26,Braga
924,"CC Setúbal",13,Setúbal
924,Colombo,11,Lisboa
924,"Estação Viana",7,"Viana do Castelo"
924,"Évora Plaza",30,Évora
924,"Fórum Algarve",1,Faro
924,"Fórum Aveiro",6,Aveiro
924,"Fórum Coimbra",4,Coimbra
924,"Gaia Shopping",13,Porto
924,"Leiria Shopping",18,Leiria
924,"Norte Shopping",2,Porto
924,"Nosso Shopping",1,"Vila Real"
924,"Palácio do Gelo",0,Viseu
924,"Santa Catarina",30,Porto
924,"Vasgo da Gama",27,Lisboa
925,Aeroporto,16,Lisboa
925,Amoreiras,0,Lisboa
925,"Braga Parque",5,Braga
925,"CC Setúbal",8,Setúbal
925,Colombo,7,Lisboa
925,"Estação Viana",11,"Viana do Castelo"
925,"Évora Plaza",22,Évora
925,"Fórum Algarve",10,Faro
925,"Fórum Aveiro",10,Aveiro
925,"Fórum Coimbra",8,Coimbra
925,"Gaia Shopping",14,Porto
925,"Leiria Shopping",10,Leiria
925,"Norte Shopping",25,Porto
925,"Nosso Shopping",22,"Vila Real"
925,"Palácio do Gelo",29,Viseu
925,"Santa Catarina",11,Porto
925,"Vasgo da Gama",28,Lisboa
926,Aeroporto,31,Lisboa
926,Amoreiras,18,Lisboa
926,"Braga Parque",22,Braga
926,"CC Setúbal",23,Setúbal
926,Colombo,0,Lisboa
926,"Estação Viana",19,"Viana do Castelo"
926,"Évora Plaza",30,Évora
926,"Fórum Algarve",23,Faro
926,"Fórum Aveiro",7,Aveiro
926,"Fórum Coimbra",26,Coimbra
926,"Gaia Shopping",0,Porto
926,"Leiria Shopping",20,Leiria
926,"Norte Shopping",31,Porto
926,"Nosso Shopping",5,"Vila Real"
926,"Palácio do Gelo",13,Viseu
926,"Santa Catarina",26,Porto
926,"Vasgo da Gama",14,Lisboa
927,Aeroporto,14,Lisboa
927,Amoreiras,9,Lisboa
927,"Braga Parque",29,Braga
927,"CC Setúbal",8,Setúbal
927,Colombo,12,Lisboa
927,"Estação Viana",0,"Viana do Castelo"
927,"Évora Plaza",15,Évora
927,"Fórum Algarve",23,Faro
927,"Fórum Aveiro",12,Aveiro
927,"Fórum Coimbra",19,Coimbra
927,"Gaia Shopping",0,Porto
927,"Leiria Shopping",19,Leiria
927,"Norte Shopping",24,Porto
927,"Nosso Shopping",13,"Vila Real"
927,"Palácio do Gelo",2,Viseu
927,"Santa Catarina",19,Porto
927,"Vasgo da Gama",3,Lisboa
928,Aeroporto,23,Lisboa
928,Amoreiras,0,Lisboa
928,"Braga Parque",11,Braga
928,"CC Setúbal",24,Setúbal
928,Colombo,6,Lisboa
928,"Estação Viana",0,"Viana do Castelo"
928,"Évora Plaza",18,Évora
928,"Fórum Algarve",10,Faro
928,"Fórum Aveiro",4,Aveiro
928,"Fórum Coimbra",20,Coimbra
928,"Gaia Shopping",27,Porto
928,"Leiria Shopping",10,Leiria
928,"Norte Shopping",6,Porto
928,"Nosso Shopping",6,"Vila Real"
928,"Palácio do Gelo",9,Viseu
928,"Santa Catarina",0,Porto
928,"Vasgo da Gama",4,Lisboa
929,Aeroporto,23,Lisboa
929,Amoreiras,26,Lisboa
929,"Braga Parque",0,Braga
929,"CC Setúbal",7,Setúbal
929,Colombo,15,Lisboa
929,"Estação Viana",14,"Viana do Castelo"
929,"Évora Plaza",22,Évora
929,"Fórum Algarve",5,Faro
929,"Fórum Aveiro",7,Aveiro
929,"Fórum Coimbra",1,Coimbra
929,"Gaia Shopping",4,Porto
929,"Leiria Shopping",0,Leiria
929,"Norte Shopping",20,Porto
929,"Nosso Shopping",15,"Vila Real"
929,"Palácio do Gelo",25,Viseu
929,"Santa Catarina",15,Porto
929,"Vasgo da Gama",29,Lisboa
930,Aeroporto,31,Lisboa
930,Amoreiras,9,Lisboa
930,"Braga Parque",19,Braga
930,"CC Setúbal",20,Setúbal
930,Colombo,4,Lisboa
930,"Estação Viana",29,"Viana do Castelo"
930,"Évora Plaza",24,Évora
930,"Fórum Algarve",26,Faro
930,"Fórum Aveiro",29,Aveiro
930,"Fórum Coimbra",12,Coimbra
930,"Gaia Shopping",11,Porto
930,"Leiria Shopping",14,Leiria
930,"Norte Shopping",10,Porto
930,"Nosso Shopping",11,"Vila Real"
930,"Palácio do Gelo",17,Viseu
930,"Santa Catarina",31,Porto
930,"Vasgo da Gama",31,Lisboa
931,Aeroporto,3,Lisboa
931,Amoreiras,14,Lisboa
931,"Braga Parque",0,Braga
931,"CC Setúbal",6,Setúbal
931,Colombo,27,Lisboa
931,"Estação Viana",27,"Viana do Castelo"
931,"Évora Plaza",1,Évora
931,"Fórum Algarve",19,Faro
931,"Fórum Aveiro",13,Aveiro
931,"Fórum Coimbra",21,Coimbra
931,"Gaia Shopping",30,Porto
931,"Leiria Shopping",23,Leiria
931,"Norte Shopping",8,Porto
931,"Nosso Shopping",20,"Vila Real"
931,"Palácio do Gelo",14,Viseu
931,"Santa Catarina",28,Porto
931,"Vasgo da Gama",0,Lisboa
932,Aeroporto,11,Lisboa
932,Amoreiras,0,Lisboa
932,"Braga Parque",10,Braga
932,"CC Setúbal",8,Setúbal
932,Colombo,14,Lisboa
932,"Estação Viana",21,"Viana do Castelo"
932,"Évora Plaza",8,Évora
932,"Fórum Algarve",19,Faro
932,"Fórum Aveiro",21,Aveiro
932,"Fórum Coimbra",5,Coimbra
932,"Gaia Shopping",27,Porto
932,"Leiria Shopping",21,Leiria
932,"Norte Shopping",31,Porto
932,"Nosso Shopping",9,"Vila Real"
932,"Palácio do Gelo",18,Viseu
932,"Santa Catarina",30,Porto
932,"Vasgo da Gama",8,Lisboa
933,Aeroporto,0,Lisboa
933,Amoreiras,27,Lisboa
933,"Braga Parque",20,Braga
933,"CC Setúbal",3,Setúbal
933,Colombo,31,Lisboa
933,"Estação Viana",0,"Viana do Castelo"
933,"Évora Plaza",0,Évora
933,"Fórum Algarve",8,Faro
933,"Fórum Aveiro",5,Aveiro
933,"Fórum Coimbra",31,Coimbra
933,"Gaia Shopping",29,Porto
933,"Leiria Shopping",6,Leiria
933,"Norte Shopping",23,Porto
933,"Nosso Shopping",28,"Vila Real"
933,"Palácio do Gelo",0,Viseu
933,"Santa Catarina",6,Porto
933,"Vasgo da Gama",20,Lisboa
934,Aeroporto,17,Lisboa
934,Amoreiras,16,Lisboa
934,"Braga Parque",0,Braga
934,"CC Setúbal",17,Setúbal
934,Colombo,0,Lisboa
934,"Estação Viana",25,"Viana do Castelo"
934,"Évora Plaza",11,Évora
934,"Fórum Algarve",26,Faro
934,"Fórum Aveiro",5,Aveiro
934,"Fórum Coimbra",4,Coimbra
934,"Gaia Shopping",0,Porto
934,"Leiria Shopping",15,Leiria
934,"Norte Shopping",9,Porto
934,"Nosso Shopping",15,"Vila Real"
934,"Palácio do Gelo",6,Viseu
934,"Santa Catarina",21,Porto
934,"Vasgo da Gama",0,Lisboa
935,Aeroporto,2,Lisboa
935,Amoreiras,23,Lisboa
935,"Braga Parque",6,Braga
935,"CC Setúbal",7,Setúbal
935,Colombo,18,Lisboa
935,"Estação Viana",14,"Viana do Castelo"
935,"Évora Plaza",7,Évora
935,"Fórum Algarve",20,Faro
935,"Fórum Aveiro",17,Aveiro
935,"Fórum Coimbra",14,Coimbra
935,"Gaia Shopping",3,Porto
935,"Leiria Shopping",12,Leiria
935,"Norte Shopping",24,Porto
935,"Nosso Shopping",16,"Vila Real"
935,"Palácio do Gelo",4,Viseu
935,"Santa Catarina",15,Porto
935,"Vasgo da Gama",12,Lisboa
936,Aeroporto,31,Lisboa
936,Amoreiras,17,Lisboa
936,"Braga Parque",24,Braga
936,"CC Setúbal",19,Setúbal
936,Colombo,6,Lisboa
936,"Estação Viana",14,"Viana do Castelo"
936,"Évora Plaza",10,Évora
936,"Fórum Algarve",0,Faro
936,"Fórum Aveiro",28,Aveiro
936,"Fórum Coimbra",1,Coimbra
936,"Gaia Shopping",0,Porto
936,"Leiria Shopping",16,Leiria
936,"Norte Shopping",9,Porto
936,"Nosso Shopping",24,"Vila Real"
936,"Palácio do Gelo",11,Viseu
936,"Santa Catarina",30,Porto
936,"Vasgo da Gama",13,Lisboa
937,Aeroporto,24,Lisboa
937,Amoreiras,22,Lisboa
937,"Braga Parque",11,Braga
937,"CC Setúbal",0,Setúbal
937,Colombo,14,Lisboa
937,"Estação Viana",13,"Viana do Castelo"
937,"Évora Plaza",28,Évora
937,"Fórum Algarve",4,Faro
937,"Fórum Aveiro",16,Aveiro
937,"Fórum Coimbra",23,Coimbra
937,"Gaia Shopping",2,Porto
937,"Leiria Shopping",8,Leiria
937,"Norte Shopping",5,Porto
937,"Nosso Shopping",10,"Vila Real"
937,"Palácio do Gelo",29,Viseu
937,"Santa Catarina",15,Porto
937,"Vasgo da Gama",19,Lisboa
938,Aeroporto,22,Lisboa
938,Amoreiras,12,Lisboa
938,"Braga Parque",21,Braga
938,"CC Setúbal",5,Setúbal
938,Colombo,0,Lisboa
938,"Estação Viana",9,"Viana do Castelo"
938,"Évora Plaza",19,Évora
938,"Fórum Algarve",0,Faro
938,"Fórum Aveiro",0,Aveiro
938,"Fórum Coimbra",6,Coimbra
938,"Gaia Shopping",23,Porto
938,"Leiria Shopping",5,Leiria
938,"Norte Shopping",15,Porto
938,"Nosso Shopping",4,"Vila Real"
938,"Palácio do Gelo",19,Viseu
938,"Santa Catarina",0,Porto
938,"Vasgo da Gama",0,Lisboa
939,Aeroporto,6,Lisboa
939,Amoreiras,23,Lisboa
939,"Braga Parque",26,Braga
939,"CC Setúbal",0,Setúbal
939,Colombo,5,Lisboa
939,"Estação Viana",23,"Viana do Castelo"
939,"Évora Plaza",2,Évora
939,"Fórum Algarve",13,Faro
939,"Fórum Aveiro",12,Aveiro
939,"Fórum Coimbra",26,Coimbra
939,"Gaia Shopping",10,Porto
939,"Leiria Shopping",15,Leiria
939,"Norte Shopping",5,Porto
939,"Nosso Shopping",8,"Vila Real"
939,"Palácio do Gelo",9,Viseu
939,"Santa Catarina",4,Porto
939,"Vasgo da Gama",28,Lisboa
940,Aeroporto,15,Lisboa
940,Amoreiras,0,Lisboa
940,"Braga Parque",16,Braga
940,"CC Setúbal",11,Setúbal
940,Colombo,15,Lisboa
940,"Estação Viana",2,"Viana do Castelo"
940,"Évora Plaza",9,Évora
940,"Fórum Algarve",11,Faro
940,"Fórum Aveiro",12,Aveiro
940,"Fórum Coimbra",20,Coimbra
940,"Gaia Shopping",26,Porto
940,"Leiria Shopping",27,Leiria
940,"Norte Shopping",5,Porto
940,"Nosso Shopping",18,"Vila Real"
940,"Palácio do Gelo",22,Viseu
940,"Santa Catarina",16,Porto
940,"Vasgo da Gama",11,Lisboa
941,Aeroporto,4,Lisboa
941,Amoreiras,11,Lisboa
941,"Braga Parque",12,Braga
941,"CC Setúbal",0,Setúbal
941,Colombo,29,Lisboa
941,"Estação Viana",0,"Viana do Castelo"
941,"Évora Plaza",3,Évora
941,"Fórum Algarve",19,Faro
941,"Fórum Aveiro",7,Aveiro
941,"Fórum Coimbra",14,Coimbra
941,"Gaia Shopping",6,Porto
941,"Leiria Shopping",29,Leiria
941,"Norte Shopping",22,Porto
941,"Nosso Shopping",14,"Vila Real"
941,"Palácio do Gelo",20,Viseu
941,"Santa Catarina",3,Porto
941,"Vasgo da Gama",0,Lisboa
942,Aeroporto,11,Lisboa
942,Amoreiras,16,Lisboa
942,"Braga Parque",28,Braga
942,"CC Setúbal",9,Setúbal
942,Colombo,2,Lisboa
942,"Estação Viana",23,"Viana do Castelo"
942,"Évora Plaza",4,Évora
942,"Fórum Algarve",18,Faro
942,"Fórum Aveiro",15,Aveiro
942,"Fórum Coimbra",31,Coimbra
942,"Gaia Shopping",21,Porto
942,"Leiria Shopping",8,Leiria
942,"Norte Shopping",28,Porto
942,"Nosso Shopping",13,"Vila Real"
942,"Palácio do Gelo",18,Viseu
942,"Santa Catarina",11,Porto
942,"Vasgo da Gama",14,Lisboa
943,Aeroporto,1,Lisboa
943,Amoreiras,0,Lisboa
943,"Braga Parque",16,Braga
943,"CC Setúbal",0,Setúbal
943,Colombo,27,Lisboa
943,"Estação Viana",7,"Viana do Castelo"
943,"Évora Plaza",24,Évora
943,"Fórum Algarve",3,Faro
943,"Fórum Aveiro",31,Aveiro
943,"Fórum Coimbra",24,Coimbra
943,"Gaia Shopping",24,Porto
943,"Leiria Shopping",20,Leiria
943,"Norte Shopping",18,Porto
943,"Nosso Shopping",14,"Vila Real"
943,"Palácio do Gelo",0,Viseu
943,"Santa Catarina",25,Porto
943,"Vasgo da Gama",22,Lisboa
944,Aeroporto,10,Lisboa
944,Amoreiras,0,Lisboa
944,"Braga Parque",23,Braga
944,"CC Setúbal",9,Setúbal
944,Colombo,18,Lisboa
944,"Estação Viana",8,"Viana do Castelo"
944,"Évora Plaza",13,Évora
944,"Fórum Algarve",11,Faro
944,"Fórum Aveiro",8,Aveiro
944,"Fórum Coimbra",7,Coimbra
944,"Gaia Shopping",22,Porto
944,"Leiria Shopping",19,Leiria
944,"Norte Shopping",16,Porto
944,"Nosso Shopping",7,"Vila Real"
944,"Palácio do Gelo",2,Viseu
944,"Santa Catarina",20,Porto
944,"Vasgo da Gama",17,Lisboa
945,Aeroporto,14,Lisboa
945,Amoreiras,19,Lisboa
945,"Braga Parque",20,Braga
945,"CC Setúbal",7,Setúbal
945,Colombo,10,Lisboa
945,"Estação Viana",31,"Viana do Castelo"
945,"Évora Plaza",6,Évora
945,"Fórum Algarve",12,Faro
945,"Fórum Aveiro",19,Aveiro
945,"Fórum Coimbra",0,Coimbra
945,"Gaia Shopping",31,Porto
945,"Leiria Shopping",23,Leiria
945,"Norte Shopping",24,Porto
945,"Nosso Shopping",27,"Vila Real"
945,"Palácio do Gelo",30,Viseu
945,"Santa Catarina",14,Porto
945,"Vasgo da Gama",27,Lisboa
946,Aeroporto,0,Lisboa
946,Amoreiras,11,Lisboa
946,"Braga Parque",6,Braga
946,"CC Setúbal",12,Setúbal
946,Colombo,0,Lisboa
946,"Estação Viana",14,"Viana do Castelo"
946,"Évora Plaza",23,Évora
946,"Fórum Algarve",4,Faro
946,"Fórum Aveiro",23,Aveiro
946,"Fórum Coimbra",7,Coimbra
946,"Gaia Shopping",11,Porto
946,"Leiria Shopping",14,Leiria
946,"Norte Shopping",15,Porto
946,"Nosso Shopping",14,"Vila Real"
946,"Palácio do Gelo",31,Viseu
946,"Santa Catarina",14,Porto
946,"Vasgo da Gama",24,Lisboa
947,Aeroporto,29,Lisboa
947,Amoreiras,14,Lisboa
947,"Braga Parque",12,Braga
947,"CC Setúbal",5,Setúbal
947,Colombo,13,Lisboa
947,"Estação Viana",6,"Viana do Castelo"
947,"Évora Plaza",10,Évora
947,"Fórum Algarve",30,Faro
947,"Fórum Aveiro",8,Aveiro
947,"Fórum Coimbra",18,Coimbra
947,"Gaia Shopping",22,Porto
947,"Leiria Shopping",8,Leiria
